Gene	p_val	p_val_adj
RASSF5	2.78139169728349e-29	1.13262967849456e-27
PTRH1	2.99009054420132e-29	1.21528277750527e-27
IL5RA	3.17372132599899e-29	1.28745070081061e-27
FKBP8	3.29708417325392e-29	1.33494156144571e-27
FLJ32255	3.72540649832879e-29	1.5054899860675e-27
EPDR1	4.70259863237621e-29	1.89677438373562e-27
RBBP7	5.35353520094419e-29	2.15522965508979e-27
APOBEC3C	6.01148877853499e-29	2.4153874921182e-27
CCND3	6.02253008734222e-29	2.4153874921182e-27
SLC4A4	6.73483578184225e-29	2.69596747070878e-27
LINC00892	6.84214889066898e-29	2.73376705959384e-27
PIK3R3	7.63782588850116e-29	3.04594199342934e-27
SEMA4A	8.60668606167216e-29	3.42588089088999e-27
SYNE2	9.92492295065296e-29	3.94320534309088e-27
RNF130	1.1608859617843e-28	4.60361804957303e-27
HSP90B1	1.24817134344316e-28	4.94052298927055e-27
MLC1	1.60250386136286e-28	6.33123313271405e-27
FOXP3	1.75366309948831e-28	6.91556065404162e-27
LOC102723797	1.83308738893432e-28	7.21535844965316e-27
BPGM	2.00998627033935e-28	7.89701272435547e-27
STK38	2.32601578589727e-28	9.12176541840971e-27
DBN1	2.56649515903372e-28	1.00462659214132e-26
SLBP	2.83092982136497e-28	1.10609589484492e-26
LOC101928804	2.88679112653266e-28	1.12584853934774e-26
ITGB1BP1	3.10173739401817e-28	1.20745799177045e-26
TNFSF8	3.36797946971413e-28	1.30870059394606e-26
YWHAEP7	3.81175007104044e-28	1.47842942426314e-26
S100A10	3.97688941049288e-28	1.53966579804775e-26
SCP2	4.09195169373625e-28	1.58132690590725e-26
GAB3	4.2827919124222e-28	1.6520675129809e-26
PON3	4.92659845092272e-28	1.89696393348052e-26
LINC00861	6.01861262101422e-28	2.31324067694633e-26
NRN1	1.04303425921072e-27	4.00163017059939e-26
PBXIP1	1.18551579583078e-27	4.5400547155859e-26
CSK	1.18816247272596e-27	4.54199189573944e-26
PPP2R5A	1.49057560597274e-27	5.68777914681973e-26
GIMAP7	1.50415978668612e-27	5.72930952142417e-26
CXCR4	1.57203542520772e-27	5.97711533713388e-26
FTH1	1.61016203422777e-27	6.11112660432493e-26
SUMO2	1.75276677228589e-27	6.64048211443169e-26
THEM4	1.76726032851634e-27	6.68345724238908e-26
B4GALT4	2.0908700638387e-27	7.89322051145942e-26
CYSLTR1	2.26636385915491e-27	8.54052853211909e-26
DNPH1	2.45757652804824e-27	9.24467085444528e-26
CALM3	3.04020178256657e-27	1.14160922157402e-25
PFKFB3	3.37575628598531e-27	1.26537182620962e-25
KHDRBS1	3.9223497081172e-27	1.46766439871983e-25
RBM39	4.04578171995746e-27	1.5111849466658e-25
TGFBR1	4.65378810786203e-27	1.73523318974342e-25
NR4A3	4.88407052584754e-27	1.81790246098915e-25
IL10RA	5.5424590980599e-27	2.05934872547178e-25
GPR141	9.00257737759281e-27	3.3391377909617e-25
NINJ2	1.11126342878302e-26	4.11458375306466e-25
RCAN2	1.16793423851044e-26	4.3168802794839e-25
RGS10	1.19906035076246e-26	4.42421989596112e-25
RASSF4	1.38282860844269e-26	5.09341870776392e-25
ANXA4	1.61321624036036e-26	5.93171503561271e-25
GSAP	1.79717069987528e-26	6.59667362777748e-25
SON	1.81177984977808e-26	6.63881196768424e-25
UTRN	2.23879629712961e-26	8.18936245515549e-25
NCR3	2.38325127047987e-26	8.70276401970756e-25
CLUH	2.51291313615011e-26	9.16047510250183e-25
PHB	2.72065798207545e-26	9.90076839583408e-25
RPL21P28	2.82039822010905e-26	1.02461590133277e-24
UAP1	3.01476557355624e-26	1.09335498134306e-24
RPS5	3.09460183379077e-26	1.1203937287663e-24
CTDSP1	3.22283688296548e-26	1.16483317391815e-24
TNS3	3.43365899550582e-26	1.2389202253172e-24
TSC22D4	4.1301873426265e-26	1.48770890765983e-24
EID1	4.19096080955827e-26	1.50704109382353e-24
ARL6IP1	6.32555591379884e-26	2.27077824479114e-24
YWHAQ	7.72933069455321e-26	2.7700250002642e-24
GPR18	9.1082062337891e-26	3.25867965355935e-24
PRELID1	9.31263835993833e-26	3.32621103441838e-24
ENTPD1	1.04804613103374e-25	3.7370330615146e-24
TMEM173	1.08475176981305e-25	3.86142509200563e-24
ARPC3	1.15188777530821e-25	4.09354288792948e-24
RNF126	1.18978649996909e-25	4.22115558249903e-24
C8orf59	1.29624396899816e-25	4.59117062541988e-24
RALGDS	1.46945777554747e-25	5.19600269433585e-24
SGK1	1.5202154023658e-25	5.36653743370928e-24
MAZ	1.84264490457331e-25	6.49394589625041e-24
PITPNC1	1.99443133762013e-25	7.01722309435301e-24
GPX1	2.09795112273158e-25	7.36922699004524e-24
HSPA5	2.61929184883491e-25	9.18527204378205e-24
CXCL13	2.87655333591491e-25	1.0070784748312e-23
MAP1LC3B	2.97819954777037e-25	1.04094697867374e-23
IER2	3.35949085153663e-25	1.17228549187831e-23
PLP2	3.83824432303517e-25	1.33714600258644e-23
IFITM10	3.87444191212376e-25	1.34754360012488e-23
SH3BP1	4.18369473296609e-25	1.45272123493631e-23
GSE1	4.20814198388878e-25	1.45882255441478e-23
A2M-AS1	4.59349779327432e-25	1.58981483168202e-23
CH25H	4.83322092978516e-25	1.67005888023326e-23
DPP4	5.90769018470525e-25	2.03800902371881e-23
BATF	6.0577294443993e-25	2.08637642682428e-23
YWHAZ	6.23501552497124e-25	2.14395606771134e-23
PLEKHA1	6.33033958088629e-25	2.17321172407902e-23
ACAA2	6.50652881601709e-25	2.23008910114085e-23
PARP15	7.16180047323262e-25	2.45072191677586e-23
GAS7	7.54190096214077e-25	2.57663399054394e-23
LDB2	8.80990043623806e-25	3.00499755072712e-23
SELPLG	8.84098389742824e-25	3.01075946015791e-23
PRSS21	9.10219251882756e-25	3.09474545640137e-23
CTSD	9.8594369366217e-25	3.34684502475786e-23
IL32	1.07672804192443e-24	3.64917925518669e-23
STUB1	1.09520233399032e-24	3.70587124688016e-23
FLT3LG	1.22732166623058e-24	4.1463147246414e-23
DAXX	1.35362737757934e-24	4.56574856005141e-23
CD48	1.66356543126305e-24	5.60225463328203e-23
DGKD	2.12755338919763e-24	7.15343466009777e-23
SRRT	2.23584258195166e-24	7.5056386421972e-23
TNFSF14	2.38677458421699e-24	7.99965396188746e-23
ITM2C	2.69796869897344e-24	9.02840755795277e-23
IFITM2	2.92167241318996e-24	9.76160660129735e-23
CCDC69	3.089863887118e-24	1.03073195328766e-22
CLCF1	3.14010359820458e-24	1.04584674944283e-22
ARRB2	3.28015152066333e-24	1.09077891320366e-22
HNRNPA2B1	4.44480663286403e-24	1.47575927265795e-22
CD3E	4.67557434802317e-24	1.54995289636968e-22
RPS27	4.98811725840351e-24	1.65098121301543e-22
CCNDBP1	5.05917949680599e-24	1.67189333651458e-22
SLC20A1	5.19276487132708e-24	1.71337013234954e-22
EPHX4	5.29485826881304e-24	1.74434337004872e-22
BRK1	5.75210895452473e-24	1.89204253611157e-22
SOX13	6.11652906094588e-24	2.00879691264749e-22
RGCC	8.0840179840525e-24	2.65085820014927e-22
FAM166B	9.16418497134288e-24	3.0004220424693e-22
ARF1	1.00405479049001e-23	3.28228450462804e-22
CAPZB	1.07087297637123e-23	3.49532939487568e-22
VIPR2	1.0759429440675e-23	3.50648317992875e-22
LOC100996255	1.07913360218348e-23	3.51148750060195e-22
ZNF600	1.14770651993765e-23	3.72890375604858e-22
ARHGAP15	1.15701651260539e-23	3.75340402621346e-22
NME8	1.3858307427048e-23	4.48882214308779e-22
TADA3	1.58438458396295e-23	5.12413160569481e-22
CCDC102A	2.23008152770541e-23	7.20143222097383e-22
CNR2	2.38694695925535e-23	7.69627153306407e-22
SCAMP2	2.53489749538656e-23	8.16090823400931e-22
PTGER2	2.74105153855161e-23	8.81123476392589e-22
RALGAPA1P	2.87000238141545e-23	9.21179584328445e-22
PHLDA1	3.14890738454126e-23	1.00917249351099e-21
IGF2R	3.16770952549205e-23	1.01366704815745e-21
VEZF1	3.41712165874458e-23	1.09183212517959e-21
PPP4C	3.54219279624251e-23	1.13009266714408e-21
THRAP3	4.13473558522264e-23	1.3171554080493e-21
RCAN1	4.33759452766255e-23	1.37970622936865e-21
ANKRD35	4.4722151172358e-23	1.42039694501908e-21
RPL8	4.8160263164594e-23	1.52730664170408e-21
PIK3CG	5.26791334531275e-23	1.66812014230082e-21
OXNAD1	5.57234414756547e-23	1.76189051318553e-21
SNX3	6.03649747259015e-23	1.90580848777489e-21
RPL39	6.0461524268064e-23	1.90602035493499e-21
GRK6	6.06938998944586e-23	1.91050709222676e-21
STARD7	6.24283159478812e-23	1.9621913350374e-21
PIM2	7.01137513318378e-23	2.20049311872229e-21
PDIA6	7.20054663051854e-23	2.2565258096467e-21
CD109	7.33720252126308e-23	2.29596001019347e-21
GeneID:102723863	7.54640173560761e-23	2.35794490755009e-21
BTG1	7.71304247909484e-23	2.40646925347759e-21
PRR13	8.14074390219385e-23	2.53618241745881e-21
MIF4GD	8.77435247081099e-23	2.72956982435082e-21
RPL37	9.28103165718399e-23	2.88296292296948e-21
SIRT2	9.44761935921306e-23	2.93041947843661e-21
GLUD1	9.47261199216941e-23	2.93388227774987e-21
CRIP1	9.80656125067611e-23	3.03288634831406e-21
CERCAM	1.0254016585022e-22	3.1666552528068e-21
NGFRAP1	1.06440218801704e-22	3.27755541668643e-21
MAD2L2	1.06288012554433e-22	3.27755541668643e-21
SURF4	1.21816195536095e-22	3.74558319491855e-21
RAB11FIP4	1.2258230320298e-22	3.7636847246808e-21
YBX1	1.25804348678236e-22	3.85703043577668e-21
RNA45S5	1.33095840718547e-22	4.07469171238774e-21
PSTPIP2	1.33694883042854e-22	4.087133485068e-21
LY96	1.4581009965458e-22	4.45108931549866e-21
LOC101928173	1.47719817520478e-22	4.50290754096905e-21
LDHB	1.65756915301747e-22	5.04547878772146e-21
METRNL	1.83356753407758e-22	5.57320469956876e-21
TUBB4A	2.03678525995448e-22	6.1820366345056e-21
DOK2	2.10768409464e-22	6.38808939312602e-21
DGKZ	2.26059132996419e-22	6.84175544315554e-21
IL6R	2.40817614484958e-22	7.27804345998984e-21
RBX1	2.51051327924266e-22	7.57653623505152e-21
SF3A2	2.60261791424736e-22	7.84334398702727e-21
S100A6	2.67104598947194e-22	8.03814350533852e-21
JAKMIP2	3.06251721715688e-22	9.2031678865723e-21
CD55	3.08971460371738e-22	9.27176591689787e-21
NFATC2	3.1159211823049e-22	9.33720110222891e-21
RFTN1	3.31105925723731e-22	9.90795954887825e-21
SLCO4C1	5.67110786909014e-22	1.6946228809946e-20
ID2	5.6932105542705e-22	1.69656476789902e-20
TES	5.69359971127498e-22	1.69656476789902e-20
GLTP	5.71604735295441e-22	1.70086480561404e-20
PRKCQ	6.28632460492574e-22	1.86793645403508e-20
PSME1	7.06731789645699e-22	2.09706596491233e-20
IRF2	7.17937776013237e-22	2.1273418793152e-20
RBM3	8.14632281217837e-22	2.41049351162031e-20
FBXO7	8.77250512795459e-22	2.59216530354714e-20
PPAP2A	9.45903780753588e-22	2.79113972356998e-20
HSH2D	9.69541312490241e-22	2.85691506747124e-20
RAB8A	1.02840274036851e-21	3.02615707900946e-20
GNA15	1.03383686672452e-21	3.03793392859104e-20
CCND2	1.15510814913855e-21	3.38959536543892e-20
SEMA4D	1.16588516415812e-21	3.41649442579817e-20
C1orf174	1.18240757800061e-21	3.46013229998083e-20
C20orf24	1.3398181060819e-21	3.91536927529389e-20
LOC100653086	1.40621757278055e-21	4.10375681211996e-20
RTN4	1.42222853174853e-21	4.14478029252429e-20
RIN3	1.48233272906692e-21	4.31401525101286e-20
GFPT2	1.51150394658709e-21	4.3928859905194e-20
TMBIM6	1.55733678348451e-21	4.51989838555504e-20
SLC10A3	1.56190501921615e-21	4.52696405569534e-20
DGKA	1.59477375842847e-21	4.61592360966145e-20
NCOR1	1.60700315380345e-21	4.64498350287385e-20
DENND2D	1.77912679036427e-21	5.13550394345148e-20
GCHFR	1.83551831293863e-21	5.29108104990572e-20
MT2A	1.967900747085e-21	5.66499080734809e-20
SRM	1.97566156260948e-21	5.67962543527409e-20
PRKCB	2.12697293554494e-21	6.10634070372414e-20
FAM53B	2.2478064542779e-21	6.44452185594054e-20
ARHGDIB	2.28202024437956e-21	6.53378427864464e-20
SLC12A7	2.34517449632547e-21	6.70555554097589e-20
RBCK1	2.70419198015861e-21	7.72168735545693e-20
LOC102724230	2.88241608598625e-21	8.21953490326401e-20
FBXO6	2.90970483705916e-21	8.28621447289224e-20
B3GNT2	2.96952290877396e-21	8.44522761830408e-20
NAA50	3.16160538022995e-21	8.97946716826755e-20
LRMP	3.22949052863084e-21	9.16000949938929e-20
ATP5G3	3.36269023702677e-21	9.51237814250134e-20
RHBDF2	3.35828628453447e-21	9.51237814250134e-20
ARL5A	4.11505266039406e-21	1.16251607513875e-19
ACTR3	4.14887979692913e-21	1.17051374696341e-19
DAZAP2	4.61723939615376e-21	1.30092099639838e-19
IMP3	4.91987927802766e-21	1.38435223823123e-19
ETV1	5.48850045425851e-21	1.54230497533177e-19
P4HB	5.51681818234923e-21	1.54821183276086e-19
FXYD2	5.60453254821456e-21	1.57074983544148e-19
VCL	6.17236082507603e-21	1.7276095945226e-19
HTRA1	6.41504223091205e-21	1.79316911687787e-19
HSPA1B	6.81809422630506e-21	1.90332483033274e-19
KIF19	7.4375136777843e-21	2.07351235463695e-19
CDCA4	8.19859087212959e-21	2.28269427746852e-19
BCL2A1	8.40369861294729e-21	2.33673485940091e-19
RASA3	8.54423029508452e-21	2.37270143901195e-19
RNF167	8.82405749110342e-21	2.44720527753268e-19
PTPRA	9.2754801486046e-21	2.5690416035613e-19
AGAP1	9.6881657331134e-21	2.67984516549849e-19
CNN2	1.18328222981052e-20	3.26881715985157e-19
ATM	1.26662892089123e-20	3.49451224780604e-19
ZBP1	1.27688944278912e-20	3.51501500617086e-19
ENPP4	1.27737394879229e-20	3.51501500617086e-19
GSDMA	1.30076281022586e-20	3.57473883183314e-19
MRFAP1L1	1.30667950825271e-20	3.58635348604005e-19
CCDC88C	1.3812382094314e-20	3.78609171205382e-19
HOTAIRM1	1.39504418318151e-20	3.81900095359728e-19
IL2RA	1.4210061214349e-20	3.88506003509831e-19
CTNNBIP1	1.48046103409476e-20	4.04240171162863e-19
SRPK2	1.51429035862848e-20	4.12945812964805e-19
SERF2	1.76154274831748e-20	4.79754697667568e-19
POMP	1.85361452164527e-20	5.04183149887514e-19
TXK	1.89740126093198e-20	5.15432332291074e-19
PLAU	1.93723271381542e-20	5.25579658009054e-19
DHX36	2.00918296230578e-20	5.44403904575728e-19
PPDPF	2.1371390788014e-20	5.78336003773603e-19
RGS19	2.1434542830852e-20	5.79306064585168e-19
CDKN2D	2.16595704011002e-20	5.84643060597636e-19
PTOV1	2.43366875421074e-20	6.56070092621791e-19
LOC100507195	2.5538423555987e-20	6.87592885994697e-19
LGALS3	2.93768226246954e-20	7.89934941451887e-19
CD53	3.15638910203268e-20	8.47670268211712e-19
UBE2L6	3.19531081275579e-20	8.57038106238012e-19
SYTL1	3.21538503491173e-20	8.61333445715749e-19
HERPUD2	3.24782197330902e-20	8.68925485318085e-19
DRAXIN	3.45897811504769e-20	9.24252892806697e-19
KDELR2	3.46790394352998e-20	9.2547232787336e-19
CCR4	4.1694878712647e-20	1.11130470699437e-18
VKORC1	4.46544315927465e-20	1.18869312505861e-18
GALNT11	4.8223316461953e-20	1.28208757149974e-18
MYO7A	4.90299755704184e-20	1.30190233004005e-18
RPS8	4.93637511395629e-20	1.30912668022121e-18
ADAMTS1	5.50603080704507e-20	1.45837639952894e-18
COMMD7	5.78467170327073e-20	1.53026926255102e-18
HMHA1	5.8428765045313e-20	1.54374181718725e-18
MPRIP	5.99601626446781e-20	1.58223235157897e-18
RSU1	6.40707089212867e-20	1.68860144158263e-18
RAB5C	6.50673105446907e-20	1.71273952917637e-18
GPR137B	7.05601217992041e-20	1.85502297904822e-18
VPS37B	7.07462697626203e-20	1.85761492485613e-18
SESN3	7.08997063620432e-20	1.85934260837714e-18
POP4	7.11189314680079e-20	1.86278919756204e-18
CISD3	7.54594010541903e-20	1.97404026234982e-18
ACTR1A	8.42950528207467e-20	2.20246778404552e-18
SDHD	1.05599035162301e-19	2.75570618696602e-18
TRPC4AP	1.1727978283246e-19	3.05676642822294e-18
ESM1	1.23027259416226e-19	3.2026335408278e-18
ADTRP	1.35065017196157e-19	3.51169044710009e-18
CAMK4	1.51491544967245e-19	3.93395914078957e-18
B4GALT1	1.64940473682941e-19	4.27796710227051e-18
LMNA	1.67931544336945e-19	4.35022667234752e-18
PAFAH2	1.74204527809282e-19	4.507223490246e-18
TIGIT	1.76675390708087e-19	4.56558476158681e-18
USMG5	1.78991537038884e-19	4.61981076620069e-18
LOC100509457	1.83972958863969e-19	4.74261275243981e-18
CHN1	1.86622965853639e-19	4.80508840236747e-18
ANXA1	1.95328636945775e-19	5.0231422562928e-18
ARL4C	1.97542653351706e-19	5.07392849093195e-18
LOC100507103	2.36414344243373e-19	6.06501418073446e-18
OTUD6B-AS1	2.40448562856437e-19	6.16105882797364e-18
IKBIP	2.4075888138311e-19	6.16156866999284e-18
PRDM1	2.53468900299208e-19	6.47903155270843e-18
FBXW4P1	2.62674231085999e-19	6.70625329328588e-18
RAI2	3.05556739634415e-19	7.79169686067757e-18
RPL19	3.17587264352638e-19	8.08875318187942e-18
APBB1IP	3.21522163440321e-19	8.17915374046746e-18
ANXA2P2	3.30991361173989e-19	8.40995535169742e-18
C1orf228	3.5412868439557e-19	8.98707436379955e-18
ADAP1	3.566346906407e-19	9.03985853839079e-18
WIPI2	4.20638254802456e-19	1.06494763888889e-17
CD163L1	4.26248134630209e-19	1.07786417453093e-17
FERMT3	4.43057431246395e-19	1.11903648349089e-17
CD160	4.53698957634831e-19	1.14455137754823e-17
UQCRFS1	4.62912169318409e-19	1.1650230823558e-17
RPL23A	4.62843128186871e-19	1.1650230823558e-17
FLOT1	4.76572527578723e-19	1.19798136790405e-17
MED10	4.79328606607694e-19	1.20348351689809e-17
SCPEP1	4.83847580697252e-19	1.21339364918119e-17
DUSP16	5.28430530565191e-19	1.32363425460107e-17
PPIB	5.53783026531622e-19	1.38550243996402e-17
FAM179A	5.69365016139701e-19	1.42280897319433e-17
RAB24	6.10950513186116e-19	1.52493248091255e-17
IFITM3	6.46375422469185e-19	1.61145722245667e-17
PAG1	6.52107345608196e-19	1.62383913666942e-17
SLC27A3	6.67101570894359e-19	1.65922941712716e-17
DIP2A	7.38520982740134e-19	1.83471442269493e-17
TESPA1	8.05377740582548e-19	1.99846715136834e-17
RPL13A	8.14187245578799e-19	2.01759065771217e-17
NUCKS1	8.14986422350739e-19	2.01759065771217e-17
GHITM	8.52044363842537e-19	2.106873336047e-17
NCAM1	9.20229861037475e-19	2.27282849031095e-17
MPP6	1.00516955308016e-18	2.47972991141265e-17
BTN3A1	1.06127230194059e-18	2.61509328199437e-17
GBP5	1.10066940109746e-18	2.70902575564775e-17
CD3D	1.13039165603946e-18	2.77895589507915e-17
NRBF2	1.24012941869785e-18	3.04168621353683e-17
CDC14B	1.23953416620934e-18	3.04168621353683e-17
OPTN	1.41889793641432e-18	3.47613609918779e-17
TMEM9B	1.51640748682121e-18	3.71073832069191e-17
ARHGDIA	1.52368162649508e-18	3.72424301701838e-17
LOC101928517	1.54433675252618e-18	3.77038533274977e-17
RBPJ	1.56923772093514e-18	3.82677557325975e-17
SNX18	1.67339813751989e-18	4.07609814989918e-17
ARHGEF1	1.96077033838457e-18	4.77060819944575e-17
SQSTM1	2.03515142616584e-18	4.94590752090888e-17
WDR1	2.04735959209198e-18	4.96988342171893e-17
LINC00674	2.10683350381871e-18	5.10840909908774e-17
ELAVL1	2.13770156142115e-18	5.17733748026381e-17
LOC643923	2.25560374608361e-18	5.456657819488e-17
SMAP2	2.30097731920706e-18	5.56008369069441e-17
SLC38A1	2.32705891229995e-18	5.6167101118721e-17
SEC24C	2.35240205027218e-18	5.67142748847438e-17
RPL30	2.40775002545004e-18	5.79827747331988e-17
ATP5F1	2.5031442006844e-18	6.02116863511568e-17
XCL1	2.54830480351712e-18	6.12285783821282e-17
NDUFA12	2.73480517151908e-18	6.56353241164579e-17
WHAMM	2.7874211419233e-18	6.68225163243444e-17
KLF6	2.83886580360348e-18	6.79789806876427e-17
CRBN	2.89218602501693e-18	6.91776986547453e-17
PHYKPL	3.20672884866298e-18	7.66148189788668e-17
GFI1	3.6273937418379e-18	8.65678128535802e-17
CMPK1	3.63509923087394e-18	8.66542306541815e-17
TXNIP	3.73626670797835e-18	8.89659197266763e-17
FKBP1B	4.52624674999426e-18	1.07655662609729e-16
CASP1	4.76495254373629e-18	1.13206308138756e-16
ALKBH5	5.29235236309899e-18	1.25595690979316e-16
MVB12B	5.45361084662693e-18	1.2927799745479e-16
LDHAL6A	5.76608510338794e-18	1.36532657983793e-16
DUSP5	5.77946221506925e-18	1.36696845434681e-16
RPL22	5.81990113629252e-18	1.37500025064123e-16
DDX6	6.21869363524728e-18	1.46758402853622e-16
TMA7	6.29640833396565e-18	1.4842733245935e-16
LNPEP	6.45632304981564e-18	1.52028135210753e-16
EPB41L4A	6.65176376368523e-18	1.56456563204375e-16
PTPN13	6.69024650942531e-18	1.57187452872611e-16
BRD2	7.1717087591753e-18	1.68313023268433e-16
TTC24	7.28094975302679e-18	1.70687988906316e-16
SLC44A2	7.47850052848449e-18	1.75125681249809e-16
FAM19A1	7.84609259773391e-18	1.83531092120753e-16
PRKD3	8.10543494221721e-18	1.89388664905375e-16
ARRDC3	8.28832184796847e-18	1.93448884847634e-16
IL2	8.38572634530904e-18	1.95507219936348e-16
USB1	8.57296966217094e-18	1.99653264931524e-16
NCAPG2	8.60146412664247e-18	2.00097218103998e-16
C7orf26	8.68606143817854e-18	2.01843898655417e-16
GADD45G	8.81456643216584e-18	2.04605953418852e-16
DENND1C	9.20103215379827e-18	2.13110369186664e-16
MYL6	9.19671755650883e-18	2.13110369186664e-16
GEMIN7	9.24503667398134e-18	2.13896072055821e-16
NCL	9.51951589159456e-18	2.2000658949463e-16
PMS1	9.77922292807197e-18	2.25762778718145e-16
PDLIM2	9.95699368838688e-18	2.29616932709583e-16
KLF12	1.01435055666773e-17	2.33664076115773e-16
GABARAP	1.02768033808925e-17	2.36477939836243e-16
DNAJC8	1.09316729383036e-17	2.51274510356499e-16
MLF2	1.10899898737768e-17	2.54637689569318e-16
HMGN2	1.15472001036241e-17	2.64849078268637e-16
TAF7	1.19481676120885e-17	2.73749809997916e-16
LRRN3	1.2034755931981e-17	2.75436226378541e-16
FXYD1	1.22019588907007e-17	2.78962025673607e-16
DSTN	1.23533022871609e-17	2.82118042329823e-16
DERL1	1.26030113015146e-17	2.87511277175197e-16
STK10	1.27225571393569e-17	2.89926715648331e-16
GRAP2	1.328492227861e-17	3.02417286548272e-16
ARPC1B	1.33078747619132e-17	3.02615081402732e-16
IL15	1.34667267478655e-17	3.05899437561792e-16
ADAM19	1.35060230479839e-17	3.06463941161526e-16
CYFIP2	1.35885545855409e-17	3.08007237272261e-16
FYB	1.37862021265597e-17	3.1215375060522e-16
RPL34	1.4005793983802e-17	3.16787766695462e-16
LOC102724246	1.71383047216574e-17	3.87227127768565e-16
YWHAH	1.72161015536705e-17	3.88571075066674e-16
BTLA	1.78131664653147e-17	4.01619702155279e-16
LINC01410	1.82788014360075e-17	4.11680521514157e-16
RB1	1.85837977187653e-17	4.18105888018371e-16
CASP4	1.9942363904253e-17	4.48196178593889e-16
DCTN1	2.08131333943568e-17	4.67271363063146e-16
VGLL4	2.09037805359626e-17	4.68810367707171e-16
XPNPEP2	2.1550747096976e-17	4.82809556926549e-16
WDSUB1	2.24259090602793e-17	5.01385981338814e-16
TIAM1	2.24271915672386e-17	5.01385981338814e-16
PCMT1	2.35721400944377e-17	5.2642792025641e-16
STMN1	2.49091672369096e-17	5.55702305045504e-16
ABR	2.62453899526939e-17	5.84897261802892e-16
LAT2	2.82517116073541e-17	6.28948912341683e-16
