TCR_Cluster	n	Sample
S_15881	8	LT3
S_4679	8	LT3
S_4684	8	LT3
S_4689	8	LT3
S_4693	8	LT3
S_4694	8	LT3
S_4707	8	LT3
S_4712	8	LT3
S_4735	8	LT3
S_4805	8	LT3
S_9114	8	LT3
S_15882	7	LT3
S_15883	7	LT3
S_15884	7	LT3
S_15885	7	LT3
S_15886	7	LT3
S_15887	7	LT3
S_15888	7	LT3
S_15889	7	LT3
S_4708	7	LT3
S_4709	7	LT3
S_4714	7	LT3
S_4719	7	LT3
S_4720	7	LT3
S_4723	7	LT3
S_4724	7	LT3
S_4732	7	LT3
S_4738	7	LT3
S_4739	7	LT3
S_4759	7	LT3
S_4784	7	LT3
S_5246	7	LT3
S_5261	7	LT3
S_5826	7	LT3
S_6633	7	LT3
S_8154	7	LT3
S_15890	6	LT3
S_15891	6	LT3
S_15892	6	LT3
S_15893	6	LT3
S_15895	6	LT3
S_15896	6	LT3
S_15898	6	LT3
S_15899	6	LT3
S_15900	6	LT3
S_15901	6	LT3
S_15902	6	LT3
S_15903	6	LT3
S_15904	6	LT3
S_15905	6	LT3
S_15906	6	LT3
S_4742	6	LT3
S_4750	6	LT3
S_4751	6	LT3
S_4763	6	LT3
S_4780	6	LT3
S_4782	6	LT3
S_4785	6	LT3
S_4787	6	LT3
S_4834	6	LT3
S_4845	6	LT3
S_4917	6	LT3
S_5025	6	LT3
S_5155	6	LT3
S_6632	6	LT3
S_6965	6	LT3
S_8153	6	LT3
M_123	5	LT3
M_97	5	LT3
S_15907	5	LT3
S_15909	5	LT3
S_15910	5	LT3
S_15911	5	LT3
S_15912	5	LT3
S_15913	5	LT3
S_15914	5	LT3
S_15915	5	LT3
S_15916	5	LT3
S_15917	5	LT3
S_15918	5	LT3
S_15919	5	LT3
S_15920	5	LT3
S_15921	5	LT3
S_15924	5	LT3
S_15925	5	LT3
S_15926	5	LT3
S_15927	5	LT3
S_15928	5	LT3
S_4789	5	LT3
S_4792	5	LT3
S_4795	5	LT3
S_4823	5	LT3
S_4826	5	LT3
S_4831	5	LT3
S_4840	5	LT3
S_4842	5	LT3
S_4853	5	LT3
S_4858	5	LT3
S_4861	5	LT3
S_4892	5	LT3
S_4894	5	LT3
S_5003	5	LT3
S_5004	5	LT3
S_5086	5	LT3
S_5225	5	LT3
S_5359	5	LT3
S_6099	5	LT3
S_7657	5	LT3
S_8047	5	LT3
M_109	4	LT3
M_22	4	LT3
M_34	4	LT3
S_15929	4	LT3
S_15930	4	LT3
S_15931	4	LT3
S_15932	4	LT3
S_15933	4	LT3
S_15934	4	LT3
S_15935	4	LT3
S_15936	4	LT3
S_15937	4	LT3
S_15938	4	LT3
S_15939	4	LT3
S_15940	4	LT3
S_15941	4	LT3
S_15943	4	LT3
S_15944	4	LT3
S_15945	4	LT3
S_15946	4	LT3
S_15947	4	LT3
S_15948	4	LT3
S_15949	4	LT3
S_15950	4	LT3
S_15951	4	LT3
S_15952	4	LT3
S_15953	4	LT3
S_15954	4	LT3
S_15955	4	LT3
S_15956	4	LT3
S_15957	4	LT3
S_15958	4	LT3
S_15959	4	LT3
S_15960	4	LT3
S_15961	4	LT3
S_15962	4	LT3
S_15963	4	LT3
S_15964	4	LT3
S_15965	4	LT3
S_15966	4	LT3
S_15967	4	LT3
S_15968	4	LT3
S_15969	4	LT3
S_15971	4	LT3
S_15972	4	LT3
S_15973	4	LT3
S_15974	4	LT3
S_15976	4	LT3
S_15977	4	LT3
S_15978	4	LT3
S_16653	4	LT3
S_4862	4	LT3
S_4863	4	LT3
S_4884	4	LT3
S_4885	4	LT3
S_4897	4	LT3
S_4931	4	LT3
S_4935	4	LT3
S_4936	4	LT3
S_4937	4	LT3
S_4943	4	LT3
S_4946	4	LT3
S_4948	4	LT3
S_4951	4	LT3
S_4954	4	LT3
S_4964	4	LT3
S_4980	4	LT3
S_4984	4	LT3
S_4986	4	LT3
S_4997	4	LT3
S_4998	4	LT3
S_5014	4	LT3
S_5017	4	LT3
S_5021	4	LT3
S_5026	4	LT3
S_5050	4	LT3
S_5066	4	LT3
S_5105	4	LT3
S_5165	4	LT3
S_5232	4	LT3
S_5476	4	LT3
S_8120	4	LT3
M_50	3	LT3
M_51	3	LT3
S_15979	3	LT3
S_15981	3	LT3
S_15982	3	LT3
S_15983	3	LT3
S_15984	3	LT3
S_15985	3	LT3
S_15986	3	LT3
S_15987	3	LT3
S_15988	3	LT3
S_15989	3	LT3
S_15990	3	LT3
S_15991	3	LT3
S_15992	3	LT3
S_15993	3	LT3
S_15994	3	LT3
S_15995	3	LT3
S_15996	3	LT3
S_15997	3	LT3
S_15998	3	LT3
S_15999	3	LT3
S_16000	3	LT3
S_16001	3	LT3
S_16002	3	LT3
S_16003	3	LT3
S_16004	3	LT3
S_16005	3	LT3
S_16006	3	LT3
S_16007	3	LT3
S_16008	3	LT3
S_16009	3	LT3
S_16010	3	LT3
S_16011	3	LT3
S_16012	3	LT3
S_16013	3	LT3
S_16014	3	LT3
S_16015	3	LT3
S_16016	3	LT3
S_16017	3	LT3
S_16018	3	LT3
S_16019	3	LT3
S_16020	3	LT3
S_16021	3	LT3
S_16022	3	LT3
S_16024	3	LT3
S_16025	3	LT3
S_16026	3	LT3
S_16027	3	LT3
S_16028	3	LT3
S_2237	3	LT3
S_5037	3	LT3
S_5042	3	LT3
S_5044	3	LT3
S_5065	3	LT3
S_5067	3	LT3
S_5103	3	LT3
S_5107	3	LT3
S_5114	3	LT3
S_5118	3	LT3
S_5127	3	LT3
S_5142	3	LT3
S_5144	3	LT3
S_5146	3	LT3
S_5151	3	LT3
S_5156	3	LT3
S_5166	3	LT3
S_5172	3	LT3
S_5186	3	LT3
S_5198	3	LT3
S_5219	3	LT3
S_5229	3	LT3
S_5259	3	LT3
S_5260	3	LT3
S_5267	3	LT3
S_5273	3	LT3
S_5277	3	LT3
S_5278	3	LT3
S_5284	3	LT3
S_5298	3	LT3
S_5308	3	LT3
S_5311	3	LT3
S_5342	3	LT3
S_5348	3	LT3
S_5363	3	LT3
S_5366	3	LT3
S_5372	3	LT3
S_5374	3	LT3
S_5375	3	LT3
S_5653	3	LT3
S_5945	3	LT3
S_5960	3	LT3
S_5975	3	LT3
S_6035	3	LT3
S_6077	3	LT3
S_6098	3	LT3
S_6220	3	LT3
S_6487	3	LT3
S_6575	3	LT3
S_7067	3	LT3
S_7291	3	LT3
S_7919	3	LT3
S_7969	3	LT3
S_8342	3	LT3
S_8409	3	LT3
S_8703	3	LT3
S_8739	3	LT3
S_8740	3	LT3
S_8760	3	LT3
S_8766	3	LT3
S_8771	3	LT3
S_8842	3	LT3
S_9627	3	LT3
M_100	2	LT3
M_101	2	LT3
M_119	2	LT3
M_133	2	LT3
M_27	2	LT3
M_35	2	LT3
M_40	2	LT3
M_52	2	LT3
M_58	2	LT3
M_65	2	LT3
M_93	2	LT3
M_96	2	LT3
S_15815	2	LT3
S_16029	2	LT3
S_16030	2	LT3
S_16031	2	LT3
S_16032	2	LT3
S_16033	2	LT3
S_16034	2	LT3
S_16035	2	LT3
S_16036	2	LT3
S_16037	2	LT3
S_16038	2	LT3
S_16039	2	LT3
S_16040	2	LT3
S_16041	2	LT3
S_16042	2	LT3
S_16043	2	LT3
S_16044	2	LT3
S_16045	2	LT3
S_16046	2	LT3
S_16047	2	LT3
S_16048	2	LT3
S_16049	2	LT3
S_16050	2	LT3
S_16051	2	LT3
S_16052	2	LT3
S_16053	2	LT3
S_16054	2	LT3
S_16055	2	LT3
S_16056	2	LT3
S_16057	2	LT3
S_16058	2	LT3
S_16059	2	LT3
S_16060	2	LT3
S_16061	2	LT3
S_16062	2	LT3
S_16063	2	LT3
S_16064	2	LT3
S_16065	2	LT3
S_16066	2	LT3
S_16067	2	LT3
S_16068	2	LT3
S_16069	2	LT3
S_16070	2	LT3
S_16071	2	LT3
S_16072	2	LT3
S_16073	2	LT3
S_16074	2	LT3
S_16075	2	LT3
S_16076	2	LT3
S_16077	2	LT3
S_16078	2	LT3
S_16079	2	LT3
S_16080	2	LT3
S_16081	2	LT3
S_16082	2	LT3
S_16083	2	LT3
S_16084	2	LT3
S_16085	2	LT3
S_16086	2	LT3
S_16087	2	LT3
S_16088	2	LT3
S_16089	2	LT3
S_16090	2	LT3
S_16091	2	LT3
S_16092	2	LT3
S_16093	2	LT3
S_16094	2	LT3
S_16095	2	LT3
S_16096	2	LT3
S_16097	2	LT3
S_16098	2	LT3
S_16099	2	LT3
S_16100	2	LT3
S_16101	2	LT3
S_16102	2	LT3
S_16103	2	LT3
S_16104	2	LT3
S_16105	2	LT3
S_16106	2	LT3
S_16107	2	LT3
S_16108	2	LT3
S_16109	2	LT3
S_16110	2	LT3
S_16111	2	LT3
S_16112	2	LT3
S_16113	2	LT3
S_16114	2	LT3
S_16115	2	LT3
S_16116	2	LT3
S_16117	2	LT3
S_16118	2	LT3
S_16119	2	LT3
S_16120	2	LT3
S_16121	2	LT3
S_16122	2	LT3
S_16123	2	LT3
S_16124	2	LT3
S_16125	2	LT3
S_16127	2	LT3
S_16128	2	LT3
S_16129	2	LT3
S_16130	2	LT3
S_16131	2	LT3
S_16132	2	LT3
S_16133	2	LT3
S_16134	2	LT3
S_16135	2	LT3
S_16136	2	LT3
S_16137	2	LT3
S_16138	2	LT3
S_16139	2	LT3
S_16140	2	LT3
S_16141	2	LT3
S_16142	2	LT3
S_16145	2	LT3
S_16146	2	LT3
S_16147	2	LT3
S_16148	2	LT3
S_16149	2	LT3
S_16150	2	LT3
S_16151	2	LT3
S_16152	2	LT3
S_16153	2	LT3
S_16154	2	LT3
S_16155	2	LT3
S_16156	2	LT3
S_16157	2	LT3
S_16158	2	LT3
S_16159	2	LT3
S_16160	2	LT3
S_16161	2	LT3
S_16162	2	LT3
S_16163	2	LT3
S_16164	2	LT3
S_16165	2	LT3
S_16166	2	LT3
S_16167	2	LT3
S_16168	2	LT3
S_16169	2	LT3
S_1743	2	LT3
S_5401	2	LT3
S_5459	2	LT3
S_5473	2	LT3
S_5498	2	LT3
S_5503	2	LT3
S_5516	2	LT3
S_5601	2	LT3
S_5604	2	LT3
S_5619	2	LT3
S_5623	2	LT3
S_5631	2	LT3
S_5637	2	LT3
S_5658	2	LT3
S_5662	2	LT3
S_5682	2	LT3
S_5728	2	LT3
S_5801	2	LT3
S_5814	2	LT3
S_5842	2	LT3
S_5896	2	LT3
S_6020	2	LT3
S_6037	2	LT3
S_6047	2	LT3
S_6186	2	LT3
S_6233	2	LT3
S_6283	2	LT3
S_6308	2	LT3
S_6403	2	LT3
S_6439	2	LT3
S_6469	2	LT3
S_6525	2	LT3
S_6573	2	LT3
S_6606	2	LT3
S_6647	2	LT3
S_6683	2	LT3
S_6702	2	LT3
S_6737	2	LT3
S_6777	2	LT3
S_6795	2	LT3
S_6852	2	LT3
S_6853	2	LT3
S_6952	2	LT3
S_6964	2	LT3
S_6986	2	LT3
S_6987	2	LT3
S_7001	2	LT3
S_7033	2	LT3
S_7161	2	LT3
S_7246	2	LT3
S_7282	2	LT3
S_7365	2	LT3
S_7400	2	LT3
S_7411	2	LT3
S_7415	2	LT3
S_7427	2	LT3
S_7445	2	LT3
S_7481	2	LT3
S_7498	2	LT3
S_7531	2	LT3
S_7600	2	LT3
S_7607	2	LT3
S_7672	2	LT3
S_7707	2	LT3
S_7772	2	LT3
S_7820	2	LT3
S_7828	2	LT3
S_7841	2	LT3
S_7901	2	LT3
S_7932	2	LT3
S_7937	2	LT3
S_7982	2	LT3
S_8036	2	LT3
S_8063	2	LT3
S_8083	2	LT3
S_8095	2	LT3
S_8135	2	LT3
S_8219	2	LT3
S_8233	2	LT3
S_8331	2	LT3
S_8333	2	LT3
S_8377	2	LT3
S_8433	2	LT3
S_8469	2	LT3
S_8509	2	LT3
S_8547	2	LT3
S_8570	2	LT3
S_8648	2	LT3
S_8717	2	LT3
S_8730	2	LT3
S_8765	2	LT3
S_8886	2	LT3
S_8899	2	LT3
S_8910	2	LT3
S_8925	2	LT3
S_8946	2	LT3
S_8949	2	LT3
S_8971	2	LT3
S_9005	2	LT3
S_9059	2	LT3
S_9077	2	LT3
S_9139	2	LT3
S_9156	2	LT3
M_102	1	LT3
M_103	1	LT3
M_110	1	LT3
M_111	1	LT3
M_117	1	LT3
M_124	1	LT3
M_127	1	LT3
M_13	1	LT3
M_134	1	LT3
M_135	1	LT3
M_138	1	LT3
M_15	1	LT3
M_17	1	LT3
M_19	1	LT3
M_21	1	LT3
M_32	1	LT3
M_38	1	LT3
M_42	1	LT3
M_44	1	LT3
M_53	1	LT3
M_57	1	LT3
M_59	1	LT3
M_62	1	LT3
M_63	1	LT3
M_64	1	LT3
M_71	1	LT3
M_75	1	LT3
M_77	1	LT3
M_80	1	LT3
M_82	1	LT3
M_92	1	LT3
M_94	1	LT3
M_95	1	LT3
S_16170	1	LT3
S_16171	1	LT3
S_16172	1	LT3
S_16173	1	LT3
S_16174	1	LT3
S_16175	1	LT3
S_16176	1	LT3
S_16177	1	LT3
S_16178	1	LT3
S_16179	1	LT3
S_16180	1	LT3
S_16181	1	LT3
S_16182	1	LT3
S_16183	1	LT3
S_16184	1	LT3
S_16185	1	LT3
S_16186	1	LT3
S_16187	1	LT3
S_16188	1	LT3
S_16189	1	LT3
S_16190	1	LT3
S_16191	1	LT3
S_16192	1	LT3
S_16193	1	LT3
S_16194	1	LT3
S_16195	1	LT3
S_16196	1	LT3
S_16197	1	LT3
S_16198	1	LT3
S_16199	1	LT3
S_16200	1	LT3
S_16201	1	LT3
S_16202	1	LT3
S_16203	1	LT3
S_16204	1	LT3
S_16205	1	LT3
S_16206	1	LT3
S_16207	1	LT3
S_16208	1	LT3
S_16209	1	LT3
S_16210	1	LT3
S_16211	1	LT3
S_16212	1	LT3
S_16213	1	LT3
S_16214	1	LT3
S_16215	1	LT3
S_16216	1	LT3
S_16217	1	LT3
S_16218	1	LT3
S_16219	1	LT3
S_16220	1	LT3
S_16221	1	LT3
S_16222	1	LT3
S_16223	1	LT3
S_16224	1	LT3
S_16225	1	LT3
S_16226	1	LT3
S_16227	1	LT3
S_16228	1	LT3
S_16229	1	LT3
S_16230	1	LT3
S_16231	1	LT3
S_16232	1	LT3
S_16233	1	LT3
S_16234	1	LT3
S_16235	1	LT3
S_16236	1	LT3
S_16237	1	LT3
S_16238	1	LT3
S_16239	1	LT3
S_16240	1	LT3
S_16241	1	LT3
S_16242	1	LT3
S_16243	1	LT3
S_16244	1	LT3
S_16245	1	LT3
S_16246	1	LT3
S_16247	1	LT3
S_16248	1	LT3
S_16249	1	LT3
S_16250	1	LT3
S_16251	1	LT3
S_16252	1	LT3
S_16253	1	LT3
S_16254	1	LT3
S_16255	1	LT3
S_16256	1	LT3
S_16257	1	LT3
S_16258	1	LT3
S_16259	1	LT3
S_16260	1	LT3
S_16261	1	LT3
S_16262	1	LT3
S_16263	1	LT3
S_16264	1	LT3
S_16265	1	LT3
S_16266	1	LT3
S_16267	1	LT3
S_16268	1	LT3
S_16269	1	LT3
S_16270	1	LT3
S_16271	1	LT3
S_16272	1	LT3
S_16273	1	LT3
S_16274	1	LT3
S_16275	1	LT3
S_16276	1	LT3
S_16277	1	LT3
S_16278	1	LT3
S_16279	1	LT3
S_16280	1	LT3
S_16281	1	LT3
S_16282	1	LT3
S_16283	1	LT3
S_16284	1	LT3
S_16285	1	LT3
S_16286	1	LT3
S_16287	1	LT3
S_16288	1	LT3
S_16289	1	LT3
S_16290	1	LT3
S_16291	1	LT3
S_16292	1	LT3
S_16293	1	LT3
S_16294	1	LT3
S_16295	1	LT3
S_16296	1	LT3
S_16297	1	LT3
S_16298	1	LT3
S_16299	1	LT3
S_16300	1	LT3
S_16301	1	LT3
S_16302	1	LT3
S_16303	1	LT3
S_16304	1	LT3
S_16305	1	LT3
S_16306	1	LT3
S_16307	1	LT3
S_16308	1	LT3
S_16309	1	LT3
S_16310	1	LT3
S_16311	1	LT3
S_16312	1	LT3
S_16313	1	LT3
S_16314	1	LT3
S_16315	1	LT3
S_16316	1	LT3
S_16317	1	LT3
S_16318	1	LT3
S_16319	1	LT3
S_16320	1	LT3
S_16321	1	LT3
S_16322	1	LT3
S_16323	1	LT3
S_16324	1	LT3
S_16325	1	LT3
S_16326	1	LT3
S_16327	1	LT3
S_16328	1	LT3
S_16329	1	LT3
S_16330	1	LT3
S_16331	1	LT3
S_16332	1	LT3
S_16333	1	LT3
S_16334	1	LT3
S_16335	1	LT3
S_16336	1	LT3
S_16337	1	LT3
S_16338	1	LT3
S_16339	1	LT3
S_16340	1	LT3
S_16341	1	LT3
S_16342	1	LT3
S_16343	1	LT3
S_16344	1	LT3
S_16345	1	LT3
S_16346	1	LT3
S_16347	1	LT3
S_16348	1	LT3
S_16349	1	LT3
S_16350	1	LT3
S_16351	1	LT3
S_16352	1	LT3
S_16353	1	LT3
S_16354	1	LT3
S_16355	1	LT3
S_16356	1	LT3
S_16357	1	LT3
S_16358	1	LT3
S_16359	1	LT3
S_16360	1	LT3
S_16361	1	LT3
S_16362	1	LT3
S_16363	1	LT3
S_16364	1	LT3
S_16365	1	LT3
S_16366	1	LT3
S_16367	1	LT3
S_16368	1	LT3
S_16369	1	LT3
S_16370	1	LT3
S_16371	1	LT3
S_16372	1	LT3
S_16373	1	LT3
S_16374	1	LT3
S_16375	1	LT3
S_16376	1	LT3
S_16377	1	LT3
S_16378	1	LT3
S_16379	1	LT3
S_16380	1	LT3
S_16381	1	LT3
S_16382	1	LT3
S_16383	1	LT3
S_16384	1	LT3
S_16385	1	LT3
S_16386	1	LT3
S_16387	1	LT3
S_16388	1	LT3
S_16389	1	LT3
S_16390	1	LT3
S_16391	1	LT3
S_16392	1	LT3
S_16393	1	LT3
S_16394	1	LT3
S_16395	1	LT3
S_16396	1	LT3
S_16397	1	LT3
S_16398	1	LT3
S_16400	1	LT3
S_16401	1	LT3
S_16402	1	LT3
S_16403	1	LT3
S_16404	1	LT3
S_16405	1	LT3
S_16406	1	LT3
S_16407	1	LT3
S_16408	1	LT3
S_16409	1	LT3
S_16410	1	LT3
S_16411	1	LT3
S_16412	1	LT3
S_16413	1	LT3
S_16414	1	LT3
S_16415	1	LT3
S_16416	1	LT3
S_16417	1	LT3
S_16418	1	LT3
S_16419	1	LT3
S_16420	1	LT3
S_16421	1	LT3
S_16422	1	LT3
S_16423	1	LT3
S_16424	1	LT3
S_16425	1	LT3
S_16426	1	LT3
S_16427	1	LT3
S_16428	1	LT3
S_16429	1	LT3
S_16430	1	LT3
S_16431	1	LT3
S_16432	1	LT3
S_16433	1	LT3
S_16434	1	LT3
S_16435	1	LT3
S_16436	1	LT3
S_16437	1	LT3
S_16438	1	LT3
S_16439	1	LT3
S_16440	1	LT3
S_16441	1	LT3
S_16442	1	LT3
S_16443	1	LT3
S_16444	1	LT3
S_16445	1	LT3
S_16446	1	LT3
S_16447	1	LT3
S_16448	1	LT3
S_16449	1	LT3
S_16450	1	LT3
S_16451	1	LT3
S_16452	1	LT3
S_16453	1	LT3
S_16454	1	LT3
S_16455	1	LT3
S_16456	1	LT3
S_16457	1	LT3
S_16458	1	LT3
S_16459	1	LT3
S_16460	1	LT3
S_16461	1	LT3
S_16462	1	LT3
S_16463	1	LT3
S_16464	1	LT3
S_16465	1	LT3
S_16466	1	LT3
S_16467	1	LT3
S_16468	1	LT3
S_16469	1	LT3
S_16470	1	LT3
S_16471	1	LT3
S_16472	1	LT3
S_16473	1	LT3
S_16474	1	LT3
S_16475	1	LT3
S_16476	1	LT3
S_16477	1	LT3
S_16478	1	LT3
S_16479	1	LT3
S_16481	1	LT3
S_16482	1	LT3
S_16483	1	LT3
S_16484	1	LT3
S_16485	1	LT3
S_16486	1	LT3
S_16487	1	LT3
S_16488	1	LT3
S_16489	1	LT3
S_16490	1	LT3
S_16491	1	LT3
S_16492	1	LT3
S_16493	1	LT3
S_16494	1	LT3
S_16495	1	LT3
S_16496	1	LT3
S_16497	1	LT3
S_16498	1	LT3
S_16499	1	LT3
S_16500	1	LT3
S_16501	1	LT3
S_16502	1	LT3
S_16503	1	LT3
S_16504	1	LT3
S_16505	1	LT3
S_16506	1	LT3
S_16507	1	LT3
S_16508	1	LT3
S_16509	1	LT3
S_16510	1	LT3
S_16511	1	LT3
S_16512	1	LT3
S_16513	1	LT3
S_16514	1	LT3
S_16515	1	LT3
S_16516	1	LT3
S_16517	1	LT3
S_16518	1	LT3
S_16519	1	LT3
S_16520	1	LT3
S_16521	1	LT3
S_16522	1	LT3
S_16523	1	LT3
S_16524	1	LT3
S_16525	1	LT3
S_16526	1	LT3
S_16527	1	LT3
S_16528	1	LT3
S_16529	1	LT3
S_16530	1	LT3
S_16531	1	LT3
S_16532	1	LT3
S_16533	1	LT3
S_16534	1	LT3
S_16535	1	LT3
S_16536	1	LT3
S_16537	1	LT3
S_16538	1	LT3
S_16539	1	LT3
S_16540	1	LT3
S_16541	1	LT3
S_16542	1	LT3
S_16543	1	LT3
S_16544	1	LT3
S_16545	1	LT3
S_16546	1	LT3
S_16547	1	LT3
S_16548	1	LT3
S_16549	1	LT3
S_16550	1	LT3
S_16551	1	LT3
S_16552	1	LT3
S_16553	1	LT3
S_16554	1	LT3
S_16555	1	LT3
S_16556	1	LT3
S_16557	1	LT3
S_16558	1	LT3
S_16559	1	LT3
S_16560	1	LT3
S_16561	1	LT3
S_16562	1	LT3
S_16563	1	LT3
S_16564	1	LT3
S_16565	1	LT3
S_16566	1	LT3
S_16567	1	LT3
S_16568	1	LT3
S_16569	1	LT3
S_16570	1	LT3
S_16571	1	LT3
S_16572	1	LT3
S_16573	1	LT3
S_16574	1	LT3
S_16575	1	LT3
S_16576	1	LT3
S_16577	1	LT3
S_16578	1	LT3
S_16579	1	LT3
S_16580	1	LT3
S_16581	1	LT3
S_16582	1	LT3
S_16583	1	LT3
S_16584	1	LT3
S_16585	1	LT3
S_16586	1	LT3
S_16587	1	LT3
S_16588	1	LT3
S_16589	1	LT3
S_16590	1	LT3
S_16591	1	LT3
S_16592	1	LT3
S_16593	1	LT3
S_16594	1	LT3
S_16595	1	LT3
S_16596	1	LT3
S_16597	1	LT3
S_16598	1	LT3
S_16599	1	LT3
S_16600	1	LT3
S_16601	1	LT3
S_16602	1	LT3
S_16603	1	LT3
S_16604	1	LT3
S_16605	1	LT3
S_16606	1	LT3
S_16607	1	LT3
S_16608	1	LT3
S_16609	1	LT3
S_16610	1	LT3
S_16611	1	LT3
S_16612	1	LT3
S_16613	1	LT3
S_16614	1	LT3
S_16615	1	LT3
S_16616	1	LT3
S_16617	1	LT3
S_16618	1	LT3
S_16619	1	LT3
S_16620	1	LT3
S_16621	1	LT3
S_16622	1	LT3
S_16623	1	LT3
S_16624	1	LT3
S_16625	1	LT3
S_16626	1	LT3
S_16627	1	LT3
S_16628	1	LT3
S_16629	1	LT3
S_16630	1	LT3
S_16631	1	LT3
S_16632	1	LT3
S_16633	1	LT3
S_16634	1	LT3
S_16635	1	LT3
S_16636	1	LT3
S_16637	1	LT3
S_16638	1	LT3
S_16639	1	LT3
S_16640	1	LT3
S_16641	1	LT3
S_16642	1	LT3
S_16643	1	LT3
S_16644	1	LT3
S_16645	1	LT3
S_16646	1	LT3
S_16647	1	LT3
S_16648	1	LT3
S_16649	1	LT3
S_16650	1	LT3
S_16651	1	LT3
S_16652	1	LT3
S_16654	1	LT3
S_16655	1	LT3
S_16656	1	LT3
S_16657	1	LT3
S_16658	1	LT3
S_16659	1	LT3
S_16660	1	LT3
S_16661	1	LT3
S_16662	1	LT3
S_16663	1	LT3
S_16664	1	LT3
S_16665	1	LT3
S_16666	1	LT3
S_16667	1	LT3
S_16668	1	LT3
S_16669	1	LT3
S_16670	1	LT3
S_16671	1	LT3
S_16672	1	LT3
S_16673	1	LT3
S_16675	1	LT3
S_16676	1	LT3
S_16677	1	LT3
S_16678	1	LT3
S_16679	1	LT3
S_16680	1	LT3
S_16681	1	LT3
S_16682	1	LT3
S_16683	1	LT3
S_16684	1	LT3
S_16685	1	LT3
S_16686	1	LT3
S_16687	1	LT3
S_16688	1	LT3
S_16689	1	LT3
S_16690	1	LT3
S_16691	1	LT3
S_16692	1	LT3
S_16693	1	LT3
S_16694	1	LT3
S_16695	1	LT3
S_16696	1	LT3
S_16697	1	LT3
S_16698	1	LT3
S_16699	1	LT3
S_16700	1	LT3
S_16701	1	LT3
S_16702	1	LT3
S_16703	1	LT3
S_16704	1	LT3
S_16705	1	LT3
S_16706	1	LT3
S_16707	1	LT3
S_16708	1	LT3
S_16709	1	LT3
S_16710	1	LT3
S_16711	1	LT3
S_16712	1	LT3
S_16713	1	LT3
S_16714	1	LT3
S_16715	1	LT3
S_16716	1	LT3
S_16717	1	LT3
S_16718	1	LT3
S_16719	1	LT3
S_16720	1	LT3
S_16721	1	LT3
S_16722	1	LT3
S_16723	1	LT3
S_16724	1	LT3
S_16725	1	LT3
S_16726	1	LT3
S_16727	1	LT3
S_16728	1	LT3
S_16729	1	LT3
S_16730	1	LT3
S_16731	1	LT3
S_16732	1	LT3
S_16733	1	LT3
S_16734	1	LT3
S_16735	1	LT3
S_16736	1	LT3
S_16737	1	LT3
S_16738	1	LT3
S_16739	1	LT3
S_16740	1	LT3
S_16741	1	LT3
S_16742	1	LT3
S_16743	1	LT3
S_16744	1	LT3
S_16745	1	LT3
S_16746	1	LT3
S_16747	1	LT3
S_16748	1	LT3
S_16749	1	LT3
S_16750	1	LT3
S_16751	1	LT3
S_16752	1	LT3
S_16753	1	LT3
S_16754	1	LT3
S_16755	1	LT3
S_16756	1	LT3
S_16757	1	LT3
S_16758	1	LT3
S_16759	1	LT3
S_16760	1	LT3
S_16761	1	LT3
S_16762	1	LT3
S_16763	1	LT3
S_16764	1	LT3
S_16765	1	LT3
S_16766	1	LT3
S_16767	1	LT3
S_16768	1	LT3
S_16769	1	LT3
S_16770	1	LT3
S_16771	1	LT3
S_16772	1	LT3
S_16773	1	LT3
S_16774	1	LT3
S_16775	1	LT3
S_16776	1	LT3
S_16777	1	LT3
S_16778	1	LT3
S_16779	1	LT3
S_16780	1	LT3
S_16781	1	LT3
S_16782	1	LT3
S_16783	1	LT3
S_16784	1	LT3
S_16785	1	LT3
S_16786	1	LT3
S_16787	1	LT3
S_16788	1	LT3
S_16789	1	LT3
S_16790	1	LT3
S_16791	1	LT3
S_16792	1	LT3
S_16793	1	LT3
S_16794	1	LT3
S_16795	1	LT3
S_16796	1	LT3
S_16798	1	LT3
S_16799	1	LT3
S_16800	1	LT3
S_16801	1	LT3
S_16802	1	LT3
S_16803	1	LT3
S_16804	1	LT3
S_16805	1	LT3
S_16806	1	LT3
S_16807	1	LT3
S_16808	1	LT3
S_16809	1	LT3
S_16810	1	LT3
S_16811	1	LT3
S_16812	1	LT3
S_16813	1	LT3
S_16814	1	LT3
S_16815	1	LT3
S_16817	1	LT3
S_16818	1	LT3
S_16819	1	LT3
S_16820	1	LT3
S_16821	1	LT3
S_16822	1	LT3
S_16823	1	LT3
S_16824	1	LT3
S_16825	1	LT3
S_16826	1	LT3
S_16827	1	LT3
S_16828	1	LT3
S_16829	1	LT3
S_16830	1	LT3
S_16831	1	LT3
S_16832	1	LT3
S_16833	1	LT3
S_16834	1	LT3
S_16835	1	LT3
S_16836	1	LT3
S_16837	1	LT3
S_16838	1	LT3
S_16839	1	LT3
S_16840	1	LT3
S_16841	1	LT3
S_16842	1	LT3
S_16843	1	LT3
S_16844	1	LT3
S_16845	1	LT3
S_16846	1	LT3
S_16847	1	LT3
S_16848	1	LT3
S_16849	1	LT3
S_16850	1	LT3
S_16851	1	LT3
S_16852	1	LT3
S_16853	1	LT3
S_16854	1	LT3
S_16855	1	LT3
S_16856	1	LT3
S_16857	1	LT3
S_16858	1	LT3
S_16859	1	LT3
S_16860	1	LT3
