Gene	p_val	p_val_adj
ZNF843	0.745609426418299	0.97745702436754
LOC101928852	0.79077306954338	0.97745702436754
LOC102725101	0.824284013438166	0.97745702436754
TP53TG3	0.868036898068285	0.97745702436754
LOC102725365	0.915648462366569	0.97745702436754
UBE2MP1	0.934099322891629	0.97745702436754
ABCC11	0.971281088811841	0.97745702436754
LOC102725393	0.776339633320788	0.97745702436754
LOC101927250	0.971281088811841	0.97745702436754
CYLD	0.770168891490671	0.97745702436754
LOC102724940	0.971281088811841	0.97745702436754
LOC101927364	0.971281088811841	0.97745702436754
LOC643802	0.918806655487819	0.97745702436754
IRX3	0.946239214100964	0.97745702436754
IRX5	0.971281088811841	0.97745702436754
MMP2	0.971281088811841	0.97745702436754
CES1P1	0.971281088811841	0.97745702436754
LOC101927508	0.971281088811841	0.97745702436754
DKFZP434H168	0.943633294339751	0.97745702436754
OGFOD1	0.814433888053114	0.97745702436754
MT1JP	0.896096867064629	0.97745702436754
MT1A	0.788922101194639	0.97745702436754
MT1B	0.836475826270514	0.97745702436754
LOC101927536	0.937165086200149	0.97745702436754
MT1H	0.864715001371563	0.97745702436754
MT1X	0.872558538187826	0.97745702436754
SLC12A3	0.943961080774105	0.97745702436754
CETP	0.836557947395328	0.97745702436754
CX3CL1	0.921854616339113	0.97745702436754
SNORA46	0.944027568167036	0.97745702436754
APOOP5	0.778609133881597	0.97745702436754
CDH5	0.971281088811841	0.97745702436754
BEAN1-AS1	0.938163455780994	0.97745702436754
LOC101927792	0.971281088811841	0.97745702436754
CES3	0.888708686753284	0.97745702436754
CBFB	0.908450461509331	0.97745702436754
NOL3	0.77308622754439	0.97745702436754
EXOC3L1	0.843532626268523	0.97745702436754
HSD11B2	0.971281088811841	0.97745702436754
AGRP	0.927058175305142	0.97745702436754
LCAT	0.881880615316665	0.97745702436754
ESRP2	0.808360091527653	0.97745702436754
CDH3	0.971281088811841	0.97745702436754
TERF2	0.892397583402595	0.97745702436754
CLEC18A	0.817637934079071	0.97745702436754
CLEC18C	0.898886471672263	0.97745702436754
LOC100506083	0.833095131274769	0.97745702436754
HYDIN	0.944541225536865	0.97745702436754
CALB2	0.944261885369162	0.97745702436754
CHST4	0.944779923929174	0.97745702436754
MARVELD3	0.807080573095564	0.97745702436754
SNORD71	0.917909799517451	0.97745702436754
HP	0.909114048823612	0.97745702436754
PMFBP1	0.850123672699373	0.97745702436754
LOC101927957	0.926261836745531	0.97745702436754
FA2H	0.852224428833811	0.97745702436754
WDR59	0.781758073634532	0.97745702436754
CTRB2	0.971281088811841	0.97745702436754
BCAR1	0.922663509877987	0.97745702436754
LOC101928178	0.931293515808884	0.97745702436754
CHST6	0.844821910270237	0.97745702436754
CHST5	0.946735837856304	0.97745702436754
ADAMTS18	0.971281088811841	0.97745702436754
MAF	0.890352940642466	0.97745702436754
LOC101928248	0.765355304617438	0.97745702436754
LOC102724084	0.757522339078771	0.97745702436754
LINC01227	0.73173979909442	0.97745702436754
LOC100996425	0.893150478293391	0.97745702436754
CENPN	0.764430469158551	0.97745702436754
LOC102724118	0.934115866839054	0.97745702436754
LOC100129617	0.765726628250099	0.97745702436754
LOC101928446	0.943745257711784	0.97745702436754
SLC38A8	0.971281088811841	0.97745702436754
LOC729887	0.854978540844299	0.97745702436754
HSDL1	0.759097821334014	0.97745702436754
ATP2C2	0.971281088811841	0.97745702436754
FAM92B	0.844359896105782	0.97745702436754
LINC00311	0.971281088811841	0.97745702436754
LOC727710	0.971281088811841	0.97745702436754
LOC101928557	0.971281088811841	0.97745702436754
FENDRR	0.919622824933123	0.97745702436754
FOXF1	0.923738054235971	0.97745702436754
LOC101928682	0.971281088811841	0.97745702436754
LOC101928737	0.971281088811841	0.97745702436754
JPH3	0.944069992426947	0.97745702436754
LOC400553	0.971281088811841	0.97745702436754
LOC101930269	0.946924513801363	0.97745702436754
LOC100129697	0.971281088811841	0.97745702436754
LINC00304	0.821292719752375	0.97745702436754
CDH15	0.953510374976298	0.97745702436754
SLC22A31	0.796956072335935	0.97745702436754
LOC102725092	0.894778416399752	0.97745702436754
LOC101927863	0.957486498924447	0.97745702436754
SNORD68	0.971281088811841	0.97745702436754
DPEP1	0.971281088811841	0.97745702436754
LOC102724709	0.971281088811841	0.97745702436754
SPIRE2	0.730909945085553	0.97745702436754
CENPBD1	0.838242326392571	0.97745702436754
PRDM7	0.891795200457281	0.97745702436754
LOC101930124	0.971281088811841	0.97745702436754
LOC101930131	0.826904998248999	0.97745702436754
LOC101059936	0.943394119767875	0.97745702436754
LOC100133182	0.903089494046194	0.97745702436754
LRRC14B	0.971281088811841	0.97745702436754
LOC100996325	0.955300774262626	0.97745702436754
CEP72	0.823843744712504	0.97745702436754
LOC101929893	0.794181108602523	0.97745702436754
LOC102725276	0.850927812449566	0.97745702436754
LOC100506688	0.971281088811841	0.97745702436754
NKD2	0.971281088811841	0.97745702436754
TERT	0.854609531363162	0.97745702436754
LINC01511	0.899890543958115	0.97745702436754
SLC6A3	0.971281088811841	0.97745702436754
MIR6075	0.971281088811841	0.97745702436754
LOC101929003	0.840890171282737	0.97745702436754
C5orf38	0.944213631405408	0.97745702436754
LINC01018	0.971281088811841	0.97745702436754
ROPN1L-AS1	0.747719707461634	0.97745702436754
CTNND2	0.971281088811841	0.97745702436754
LOC102723482	0.971281088811841	0.97745702436754
FBXL7	0.971281088811841	0.97745702436754
MYO10	0.917304792502099	0.97745702436754
CDH18	0.971281088811841	0.97745702436754
LOC100506217	0.84539704304547	0.97745702436754
LINC01021	0.943463121343501	0.97745702436754
CDH6	0.971281088811841	0.97745702436754
LOC102723865	0.771550156463286	0.97745702436754
NPR3	0.946270717109201	0.97745702436754
SLC45A2	0.971281088811841	0.97745702436754
TTC23L	0.943388146511075	0.97745702436754
DNAJC21	0.792052719116759	0.97745702436754
LOC102725414	0.748490315472349	0.97745702436754
UGT3A2	0.903635004500846	0.97745702436754
RANBP3L	0.971281088811841	0.97745702436754
SLC1A3	0.794214842069808	0.97745702436754
LIFR-AS1	0.850330872695493	0.97745702436754
OSMR	0.894248940614927	0.97745702436754
PLCXD3	0.971281088811841	0.97745702436754
HMGCS1	0.864635286189014	0.97745702436754
LOC102467080	0.971281088811841	0.97745702436754
GPX8	0.935499402312262	0.97745702436754
DDX4	0.971281088811841	0.97745702436754
PART1	0.948845697429151	0.97745702436754
ELOVL7	0.942680210199756	0.97745702436754
LOC100303749	0.779645014402967	0.97745702436754
GeneID:102724189	0.841708278908321	0.97745702436754
LOC101928794	0.904114781052632	0.97745702436754
LOC101928858	0.971281088811841	0.97745702436754
LOC101928885	0.933136778433143	0.97745702436754
GTF2H2C	0.843300866318196	0.97745702436754
LOC102725182	0.94660179609837	0.97745702436754
LOC102725011	0.971281088811841	0.97745702436754
LOC102725274	0.942994435374283	0.97745702436754
LOC441081	0.971281088811841	0.97745702436754
LOC101928967	0.971281088811841	0.97745702436754
LOC102724275	0.938264698271135	0.97745702436754
SERF1A	0.936588957302756	0.97745702436754
ANKRD31	0.762947153412194	0.97745702436754
SV2C	0.903700241582637	0.97745702436754
NCRUPAR	0.795763979591148	0.97745702436754
ZBED3-AS1	0.943777499764805	0.97745702436754
PDE8B	0.891210739224251	0.97745702436754
OTP	0.950738028372019	0.97745702436754
LHFPL2	0.740956301221958	0.97745702436754
DMGDH	0.971281088811841	0.97745702436754
BHMT2	0.945482080020523	0.97745702436754
BHMT	0.946678320456658	0.97745702436754
THBS4	0.843945206888576	0.97745702436754
LOC644936	0.898435267475003	0.97745702436754
FAM151B	0.755008684434072	0.97745702436754
ANKRD34B	0.87848504045629	0.97745702436754
LINC01337	0.94496907124301	0.97745702436754
DHFR	0.909076153809762	0.97745702436754
CKMT2	0.945560529510345	0.97745702436754
SCARNA18	0.971281088811841	0.97745702436754
NBPF22P	0.971281088811841	0.97745702436754
LOC100505878	0.971281088811841	0.97745702436754
MEF2C-AS1	0.945544820597184	0.97745702436754
MBLAC2	0.928820211907665	0.97745702436754
GPR98	0.945613857193899	0.97745702436754
LOC102724662	0.971281088811841	0.97745702436754
NR2F1	0.943502857776527	0.97745702436754
POU5F2	0.830366619670211	0.97745702436754
MCTP1	0.807726189619568	0.97745702436754
FAM81B	0.900655729841154	0.97745702436754
SPATA9	0.894212750072428	0.97745702436754
CTD-2337A12.1	0.900875892461587	0.97745702436754
LIX1	0.943627717698282	0.97745702436754
LOC101926893	0.917963794037507	0.97745702436754
RGMB-AS1	0.917010043450688	0.97745702436754
LOC102724885	0.829333780538158	0.97745702436754
LINC00491	0.971281088811841	0.97745702436754
LOC100289673	0.971281088811841	0.97745702436754
LOC102467214	0.916957295445178	0.97745702436754
TSSK1B	0.971281088811841	0.97745702436754
LOC102723365	0.870395146371869	0.97745702436754
PGGT1B	0.903235052860916	0.97745702436754
TICAM2	0.732885790771935	0.97745702436754
TMED7-TICAM2	0.943934057374696	0.97745702436754
AQPEP	0.919494552529832	0.97745702436754
ARL14EPL	0.847118041691065	0.97745702436754
COMMD10	0.946031014796596	0.97745702436754
LOC102723405	0.802436989936014	0.97745702436754
LOC101927212	0.914464618637285	0.97745702436754
LOX	0.803952108114034	0.97745702436754
ZNF474	0.944006025897087	0.97745702436754
LOC101927328	0.971281088811841	0.97745702436754
MGC32805	0.971281088811841	0.97745702436754
SNX24	0.805523389947745	0.97745702436754
PPIC	0.907412379806949	0.97745702436754
C5orf63	0.741593235942341	0.97745702436754
MEGF10	0.971281088811841	0.97745702436754
LOC101929964	0.762733745985748	0.97745702436754
FBN2	0.946005004123617	0.97745702436754
CHSY3	0.73994454557757	0.97745702436754
LOC101927670	0.971281088811841	0.97745702436754
LOC101927705	0.894026747757656	0.97745702436754
MIR3936	0.971281088811841	0.97745702436754
LOC101927761	0.943909470746178	0.97745702436754
LOC101927783	0.971281088811841	0.97745702436754
CCNI2	0.797534629874644	0.97745702436754
SOWAHA	0.971281088811841	0.97745702436754
FSTL4	0.783859653072799	0.97745702436754
LOC101060024	0.933717589135839	0.97745702436754
PITX1	0.926237116381	0.97745702436754
CXCL14	0.917601149694326	0.97745702436754
SLC25A48	0.971281088811841	0.97745702436754
IL9	0.971281088811841	0.97745702436754
SMAD5-AS1	0.825837978190282	0.97745702436754
SPOCK1	0.971281088811841	0.97745702436754
NME5	0.971281088811841	0.97745702436754
GFRA3	0.834132854744275	0.97745702436754
LOC100128966	0.946274137405819	0.97745702436754
SNORD63	0.971281088811841	0.97745702436754
LRRTM2	0.916777816977742	0.97745702436754
SIL1	0.743533403090392	0.97745702436754
NRG2	0.87646037191485	0.97745702436754
LINC01024	0.852813955682374	0.97745702436754
PURA	0.893357006640463	0.97745702436754
PCDHA7	0.971281088811841	0.97745702436754
PCDHA9	0.971281088811841	0.97745702436754
PCDHA13	0.971281088811841	0.97745702436754
PCDHB2	0.971281088811841	0.97745702436754
PCDHB5	0.971281088811841	0.97745702436754
PCDHB7	0.971281088811841	0.97745702436754
PCDHB13	0.971281088811841	0.97745702436754
PCDHB14	0.923652807195655	0.97745702436754
PCDHB18	0.971281088811841	0.97745702436754
PCDHB19P	0.971281088811841	0.97745702436754
SLC25A2	0.89922592954226	0.97745702436754
LOC101926922	0.858847788967627	0.97745702436754
PCDHGA1	0.971281088811841	0.97745702436754
PCDHGA2	0.926704854154374	0.97745702436754
PCDHGA5	0.946635848808332	0.97745702436754
PCDHGB3	0.893835631420268	0.97745702436754
PCDHGA6	0.971281088811841	0.97745702436754
PCDHGA7	0.893720811135425	0.97745702436754
PCDHGA8	0.971281088811841	0.97745702436754
PCDHGB5	0.943648221396915	0.97745702436754
PCDHGB6	0.918948270168772	0.97745702436754
PCDHGB7	0.896408240885267	0.97745702436754
PCDHGA12	0.898646123865154	0.97745702436754
PCDHGC3	0.971281088811841	0.97745702436754
PCDHGC4	0.971281088811841	0.97745702436754
LOC102723915	0.844503424477641	0.97745702436754
LOC102724138	0.918249313658877	0.97745702436754
LOC102723929	0.753034147346441	0.97745702436754
GeneID:101926961	0.971281088811841	0.97745702436754
ARHGAP26-AS1	0.945516295555988	0.97745702436754
ARHGAP26-IT1	0.77490977982704	0.97745702436754
PRELID2	0.761313496509214	0.97745702436754
STK32A	0.971281088811841	0.97745702436754
DPYSL3	0.943393128636727	0.97745702436754
SPINK1	0.916394139642599	0.97745702436754
SPINK5	0.943402134589198	0.97745702436754
SPINK13	0.867163623918238	0.97745702436754
SPINK9	0.971281088811841	0.97745702436754
SH3TC2	0.949022430240358	0.97745702436754
ARHGEF37	0.93767228720103	0.97745702436754
PDE6A	0.810973760829682	0.97745702436754
LOC644762	0.878597664329841	0.97745702436754
NDST1	0.776624859445849	0.97745702436754
SYNPO	0.790931810162198	0.97745702436754
MYOZ3	0.918922669397305	0.97745702436754
GPX3	0.768106339612903	0.97745702436754
SLC36A2	0.971281088811841	0.97745702436754
LOC100652758	0.879959601125055	0.97745702436754
FAXDC2	0.897358290261174	0.97745702436754
PPP1R2P3	0.775660809821998	0.97745702436754
FAM71B	0.971281088811841	0.97745702436754
LOC101927675	0.89308145744376	0.97745702436754
LOC102724404	0.926438654497289	0.97745702436754
SOX30	0.771527693932849	0.97745702436754
C5orf52	0.943525286047989	0.97745702436754
THG1L	0.764337481687414	0.97745702436754
LSM11	0.784734319039929	0.97745702436754
IL12B	0.971281088811841	0.97745702436754
ADRA1B	0.971281088811841	0.97745702436754
FABP6	0.943594121091527	0.97745702436754
MIR146A	0.943452035685923	0.97745702436754
ATP10B	0.971281088811841	0.97745702436754
GABRB2	0.971281088811841	0.97745702436754
HMMR-AS1	0.971281088811841	0.97745702436754
LOC102724458	0.971281088811841	0.97745702436754
TENM2	0.943874193992056	0.97745702436754
CTB-178M22.2	0.926123375486881	0.97745702436754
WWC1	0.763408368991422	0.97745702436754
FBLL1	0.944003255369413	0.97745702436754
PANK3	0.933245746967469	0.97745702436754
SLIT3	0.867393608433358	0.97745702436754
FAM196B	0.917028136912926	0.97745702436754
FOXI1	0.971281088811841	0.97745702436754
LINC01187	0.971281088811841	0.97745702436754
C5orf58	0.971281088811841	0.97745702436754
LINC01366	0.776804380262876	0.97745702436754
RANBP17	0.923281701374428	0.97745702436754
UBTD2	0.758922116028356	0.97745702436754
SH3PXD2B	0.873774471932072	0.97745702436754
LOC101928093	0.813653674419054	0.97745702436754
SNORA74B	0.971281088811841	0.97745702436754
NKX2-5	0.971281088811841	0.97745702436754
STC2	0.971281088811841	0.97745702436754
LINC01484	0.971281088811841	0.97745702436754
LINC01485	0.929915013305177	0.97745702436754
C5orf47	0.971281088811841	0.97745702436754
LOC100996385	0.860006024970843	0.97745702436754
FAM153B	0.849019158893641	0.97745702436754
LOC100507387	0.902409046218616	0.97745702436754
SNCB	0.870248300118035	0.97745702436754
EIF4E1B	0.971281088811841	0.97745702436754
HK3	0.87469831130678	0.97745702436754
FGFR4	0.919021077327062	0.97745702436754
RGS14	0.93887977424148	0.97745702436754
PRR7-AS1	0.847693735209713	0.97745702436754
FAM193B	0.838738940492355	0.97745702436754
LOC202181	0.864949166299299	0.97745702436754
LOC101928247	0.917544297552903	0.97745702436754
PROP1	0.971281088811841	0.97745702436754
LOC101928349	0.819971347432388	0.97745702436754
ADAMTS2	0.898846500959043	0.97745702436754
LOC101928445	0.729708201315136	0.97745702436754
CBY3	0.736774713790337	0.97745702436754
LOC101928482	0.943654393518353	0.97745702436754
MAPK9	0.815114041804872	0.97745702436754
LOC102724833	0.894775513380911	0.97745702436754
LOC102724758	0.773476078325361	0.97745702436754
HEIH	0.842643332041564	0.97745702436754
LOC102724781	0.971281088811841	0.97745702436754
LOC101928670	0.971281088811841	0.97745702436754
CHL1	0.971281088811841	0.97745702436754
CHL1-AS1	0.971281088811841	0.97745702436754
CNTN4	0.9448520724916	0.97745702436754
LRRN1	0.89567100151913	0.97745702436754
SETMAR	0.811265953019755	0.97745702436754
SSUH2	0.971281088811841	0.97745702436754
OXTR	0.916719972496371	0.97745702436754
LOC101930660	0.874712710440733	0.97745702436754
LHFPL4	0.971281088811841	0.97745702436754
CPNE9	0.730044889352885	0.97745702436754
ARPC4-TTLL3	0.752941402222633	0.97745702436754
CIDEC	0.773527293700321	0.97745702436754
IL17RC	0.893762572604758	0.97745702436754
GHRLOS	0.765600993666056	0.97745702436754
LINC00852	0.901349099858193	0.97745702436754
ATP2B2	0.971281088811841	0.97745702436754
LOC101927467	0.971281088811841	0.97745702436754
LOC102723663	0.89647765720296	0.97745702436754
ATG7	0.940498591102047	0.97745702436754
LOC102725432	0.82144660389918	0.97745702436754
LOC101929530	0.955911397831159	0.97745702436754
SYN2	0.971281088811841	0.97745702436754
CAND2	0.960509585300609	0.97745702436754
HDAC11-AS1	0.78544944108185	0.97745702436754
FBLN2	0.901588416998266	0.97745702436754
GRIP2	0.89321135891427	0.97745702436754
C3orf20	0.840867639547368	0.97745702436754
FGD5	0.971281088811841	0.97745702436754
METTL6	0.797576588930876	0.97745702436754
LOC101927647	0.918897229861126	0.97745702436754
LOC101927725	0.946656985256315	0.97745702436754
GALNT15	0.956793661496567	0.97745702436754
SATB1-AS1	0.804955899967837	0.97745702436754
LOC101927805	0.870939702393865	0.97745702436754
KCNH8	0.918689979143039	0.97745702436754
EFHB	0.730514650643741	0.97745702436754
LOC101927829	0.85442098993575	0.97745702436754
ZNF385D	0.971281088811841	0.97745702436754
UBE2E2-AS1	0.971281088811841	0.97745702436754
UBE2E1-AS1	0.971281088811841	0.97745702436754
LOC101927854	0.971281088811841	0.97745702436754
RARB	0.971281088811841	0.97745702436754
LOC102725370	0.943956469625269	0.97745702436754
RBMS3-AS3	0.971281088811841	0.97745702436754
LOC101928015	0.971281088811841	0.97745702436754
GADL1	0.971281088811841	0.97745702436754
MIR548AY	0.943853255688981	0.97745702436754
TRIM71	0.896485656626614	0.97745702436754
FBXL2	0.943798291841972	0.97745702436754
ARPP21	0.971281088811841	0.97745702436754
EPM2AIP1	0.855720261620403	0.97745702436754
LOC101928234	0.971281088811841	0.97745702436754
SLC22A13	0.947873234088671	0.97745702436754
SLC22A14	0.971281088811841	0.97745702436754
ACVR2B-AS1	0.971281088811841	0.97745702436754
ACVR2B	0.744921613616685	0.97745702436754
SCN5A	0.902805241452295	0.97745702436754
SCN11A	0.895428725261681	0.97745702436754
LOC101928263	0.964634762331747	0.97745702436754
XIRP1	0.891791031180724	0.97745702436754
DSTNP4	0.806727634985232	0.97745702436754
MOBP	0.971281088811841	0.97745702436754
MYRIP	0.852937296658485	0.97745702436754
ENTPD3	0.971281088811841	0.97745702436754
HHATL	0.971281088811841	0.97745702436754
